date,mean_offdiag_correlation
1991-07-22,0.26647470815230867
1991-07-23,0.26744892112603985
1991-07-24,0.2683710327923785
1991-07-25,0.26856106377533706
1991-07-26,0.26849965926253727
1991-07-29,0.26765024829101197
1991-07-30,0.2692778198897017
1991-07-31,0.2695126583530318
1991-08-01,0.26884392073746116
1991-08-02,0.2702926591989943
1991-08-05,0.26919011189293307
1991-08-06,0.26724431190589
1991-08-07,0.266711834982492
1991-08-08,0.26706843067413766
1991-08-09,0.26704657324218917
1991-08-12,0.26672743231415147
1991-08-13,0.2670508230994338
1991-08-14,0.26551798795933396
1991-08-15,0.2683815934692601
1991-08-16,0.2688808836398293
1991-08-19,0.27640024527004114
1991-08-20,0.27619631492210317
1991-08-21,0.2788762406818818
1991-08-22,0.278953778546296
1991-08-23,0.27858555641345745
1991-08-26,0.27822139206241275
1991-08-27,0.27891670492335024
1991-08-28,0.27912475764381817
1991-08-29,0.2797040774492224
1991-08-30,0.2798699461323439
1991-09-03,0.27922163169150765
1991-09-04,0.27922909305445814
1991-09-05,0.2806281686276186
1991-09-06,0.28164004217902233
1991-09-09,0.28213991723628895
1991-09-10,0.2745800651825988
1991-09-11,0.27381267648797514
1991-09-12,0.274002807759963
1991-09-13,0.2739345312399046
1991-09-16,0.2733116255864327
1991-09-17,0.273854459429743
1991-09-18,0.2741221062814651
1991-09-19,0.2738043623879303
1991-09-20,0.2772204165622559
1991-09-23,0.2798431401775506
1991-09-24,0.27848736228562304
1991-09-25,0.2806337513777604
1991-09-26,0.27999964484553097
1991-09-27,0.28021890297104257
1991-09-30,0.301242813390382
1991-10-01,0.30310440600520006
1991-10-02,0.30431943378385273
1991-10-03,0.30436984406929485
1991-10-04,0.3014930443335651
1991-10-07,0.30100672528864003
1991-10-08,0.30359929836593
1991-10-09,0.31341489716388454
1991-10-10,0.31365303531994526
1991-10-11,0.3151572123152422
1991-10-15,0.31885447454979743
1991-10-16,0.3189238473673139
1991-10-17,0.31847447796620015
1991-10-18,0.32642287470210624
1991-10-21,0.32492359040073576
1991-10-22,0.32449636886101874
1991-10-23,0.32540575923284326
1991-10-24,0.325412056780304
1991-10-25,0.3240788023103095
1991-10-28,0.3232251375364458
1991-10-29,0.32100977501570666
1991-10-30,0.32110040608712487
1991-10-31,0.32209937795137406
1991-11-01,0.3156115594541537
1991-11-04,0.31580391480462383
1991-11-05,0.3164892211252209
1991-11-06,0.3173638926142956
1991-11-07,0.317566715175946
1991-11-08,0.31683400968057224
1991-11-12,0.31628680067913906
1991-11-13,0.31665204455951096
1991-11-14,0.31663050480845606
1991-11-15,0.3172717141878619
1991-11-18,0.3172518187054026
1991-11-19,0.3168499788250931
1991-11-20,0.3167331481512688
1991-11-21,0.32257932675638373
1991-11-22,0.32243440051514966
1991-11-25,0.32253249526309574
1991-11-26,0.3217470502846381
1991-11-27,0.32117291097615003
1991-11-29,0.32073105796135387
1991-12-02,0.31840138919901606
1991-12-03,0.3187368305401192
1991-12-04,0.3188736236260533
1991-12-05,0.3291381963342458
1991-12-06,0.33108578422723506
1991-12-09,0.3348754991109397
1991-12-10,0.33395275140047775
1991-12-11,0.3348311646656242
1991-12-12,0.3339461684506292
1991-12-13,0.33517646557653946
1991-12-16,0.332989770603959
1991-12-17,0.33077867145218487
1991-12-18,0.32738201222819013
1991-12-19,0.3266859986520338
1991-12-20,0.3270000227541683
1991-12-23,0.3271042439721452
1991-12-24,0.3285494415674802
1991-12-26,0.33160792170672404
1991-12-27,0.32889091835796963
1991-12-30,0.32784974551388485
1991-12-31,0.32749043533581396
1992-01-02,0.33356919927847806
1992-01-03,0.33341512482715896
1992-01-06,0.33190727214696697
1992-01-07,0.33307137180208773
1992-01-08,0.33995773240411514
1992-01-09,0.34136778820745156
1992-01-10,0.3436030011015437
1992-01-13,0.34368922017162534
1992-01-14,0.3414593138081352
1992-01-15,0.34347212788091025
1992-01-16,0.34335428495671155
1992-01-17,0.346176987980821
1992-01-21,0.34976141691261237
1992-01-22,0.3503748904272204
1992-01-23,0.3515836751200665
1992-01-24,0.3527004905711383
1992-01-27,0.3516934006662546
1992-01-28,0.35251811124169763
1992-01-29,0.3530523890006508
1992-01-30,0.3527004103237833
1992-01-31,0.3533285060341369
1992-02-03,0.3551873011427213
1992-02-04,0.3539754524805502
1992-02-05,0.35399765052368537
1992-02-06,0.35386035169761726
1992-02-07,0.3569937291218213
1992-02-10,0.35785127892562135
1992-02-11,0.35871867022294895
1992-02-12,0.35970050119050007
1992-02-13,0.3579249209067263
1992-02-14,0.3579301731724831
1992-02-18,0.3572028897100941
1992-02-19,0.3591337319735135
1992-02-20,0.35983429577549786
1992-02-21,0.3608611244359974
1992-02-24,0.3618072185744376
1992-02-25,0.36272956009989116
1992-02-26,0.36398928550006104
1992-02-27,0.3656135836968241
1992-02-28,0.3664420841879928
1992-03-02,0.3677569524129154
1992-03-03,0.36804739500267214
1992-03-04,0.36776810844029434
1992-03-05,0.3671547921873738
1992-03-06,0.36658314795607255
1992-03-09,0.36655182394579194
1992-03-10,0.36674889921867077
1992-03-11,0.36730949741698216
1992-03-12,0.36621411560558986
1992-03-13,0.3661744470284417
1992-03-16,0.36676232595762176
1992-03-17,0.3678072749683451
1992-03-18,0.36803416758327506
1992-03-19,0.367954379271622
1992-03-20,0.3681251582108874
1992-03-23,0.36761509521310287
1992-03-24,0.36867319692577694
1992-03-25,0.3681717809762289
1992-03-26,0.3679106887731803
1992-03-27,0.36924518790419475
1992-03-30,0.3694834430466901
1992-03-31,0.3679989297807305
1992-04-01,0.36671602817357235
1992-04-02,0.36662759040980125
1992-04-03,0.36633290380743916
1992-04-06,0.36700820019044206
1992-04-07,0.36454912034100906
1992-04-08,0.3649383023631398
1992-04-09,0.3659007821975833
1992-04-10,0.3667980997098914
1992-04-13,0.3673812193606448
1992-04-14,0.36805727481933037
1992-04-15,0.3675417919663736
1992-04-16,0.3674218363848533
1992-04-20,0.36730820990054286
1992-04-21,0.3675722069917874
1992-04-22,0.3675724755766153
1992-04-23,0.3671917199367966
1992-04-24,0.367599457962368
1992-04-27,0.3670326074651452
1992-04-28,0.3668838124868682
1992-04-29,0.36646647497063306
1992-04-30,0.3676901251373418
1992-05-01,0.3672497815137726
1992-05-04,0.36716274006491484
1992-05-05,0.36661833196825006
1992-05-06,0.3631039496503667
1992-05-07,0.36402429168865924
1992-05-08,0.36150982309893503
1992-05-11,0.3622813827531072
1992-05-12,0.3633227941540913
1992-05-13,0.36316786594298484
1992-05-14,0.3634697664985793
1992-05-15,0.3649922934197215
1992-05-18,0.3638888209243668
1992-05-19,0.3639694994490721
1992-05-20,0.36519157985655915
1992-05-21,0.36759468741248685
1992-05-22,0.368574267462108
1992-05-26,0.3706371233065793
1992-05-27,0.37181009300747686
1992-05-28,0.36990752258103377
1992-05-29,0.3705346227306295
1992-06-01,0.37112866081639
1992-06-02,0.3712451805895906
1992-06-03,0.36756790232543485
1992-06-04,0.36483450852945065
1992-06-05,0.36448807527447397
1992-06-08,0.3639728885457498
1992-06-09,0.364986550008565
1992-06-10,0.36416953983560946
1992-06-11,0.3644411684400796
1992-06-12,0.3644328159975002
1992-06-15,0.3654707805322107
1992-06-16,0.36498293920236297
1992-06-17,0.36474006194226294
1992-06-18,0.36519289125418075
1992-06-19,0.3650134399041255
1992-06-22,0.36467800052454336
1992-06-23,0.36625452224642896
1992-06-24,0.3658009077255853
1992-06-25,0.36652694091069066
1992-06-26,0.3667953859781902
1992-06-29,0.3667929074829292
1992-06-30,0.3667978664580617
1992-07-01,0.3663720822122208
1992-07-02,0.3649544040350142
1992-07-06,0.36453319012554014
1992-07-07,0.36561579005615985
1992-07-08,0.36621047632632736
1992-07-09,0.3650887687908861
1992-07-10,0.3655687885345534
1992-07-13,0.36572047416214487
1992-07-14,0.36617673379664234
1992-07-15,0.36585188317770967
1992-07-16,0.36481910467994627
1992-07-17,0.36511463990786724
1992-07-20,0.36498719944434693
1992-07-21,0.3628700550896591
1992-07-22,0.3636497309095044
1992-07-23,0.3646993346988576
1992-07-24,0.36425449997916587
1992-07-27,0.3642374782664011
1992-07-28,0.3640412702787268
1992-07-29,0.3649126611136874
1992-07-30,0.3647987018097062
1992-07-31,0.3613061791548546
1992-08-03,0.3606070353965311
1992-08-04,0.3607466047781606
1992-08-05,0.36090115304952264
1992-08-06,0.361566545909667
1992-08-07,0.36113801358727926
1992-08-10,0.36105294571269664
1992-08-11,0.3609531646551524
1992-08-12,0.3617525527876121
1992-08-13,0.3624048675341695
1992-08-14,0.3632766846721652
1992-08-17,0.36284240705598947
1992-08-18,0.36358502192037345
1992-08-19,0.36291500849592845
1992-08-20,0.36461561974289675
1992-08-21,0.3651973482287168
1992-08-24,0.3648758322190007
1992-08-25,0.36509313428346435
1992-08-26,0.36514597616714417
1992-08-27,0.36498303820606287
1992-08-28,0.3657024147190328
1992-08-31,0.3672874586328
1992-09-01,0.3678676131954867
1992-09-02,0.36725086858375877
1992-09-03,0.36529600329037326
1992-09-04,0.36526326146496363
1992-09-08,0.371059980449119
1992-09-09,0.37087976132251854
1992-09-10,0.37127570846148006
1992-09-11,0.3724074338586391
1992-09-14,0.37253955032513075
1992-09-15,0.37336043021399334
1992-09-16,0.37278431994268374
1992-09-17,0.37250836624770506
1992-09-18,0.3728682330283674
1992-09-21,0.3713561393418909
1992-09-22,0.35769519434489777
1992-09-23,0.3589232827518506
1992-09-24,0.36054520209369534
1992-09-25,0.3616094997326449
1992-09-28,0.3636378349201003
1992-09-29,0.3654629040231137
1992-09-30,0.36717799491705705
1992-10-01,0.3675190440699637
1992-10-02,0.36829688726086574
1992-10-05,0.3687803281628526
1992-10-06,0.3674503261912916
1992-10-07,0.36822684217649954
1992-10-08,0.3695478264532452
1992-10-09,0.36886770185062795
1992-10-13,0.3696016713583949
1992-10-14,0.372171280883202
1992-10-15,0.37217381240459846
1992-10-16,0.37397718230066535
1992-10-19,0.374717439404475
1992-10-20,0.3738288535096181
1992-10-21,0.3745112530371065
1992-10-22,0.37511165447433076
1992-10-23,0.3742879003451891
1992-10-26,0.3774587090785529
1992-10-27,0.37813240491238637
1992-10-28,0.3777228266480864
1992-10-29,0.3784342048680972
1992-10-30,0.37926949784595576
1992-11-02,0.37948910616545983
1992-11-03,0.3787801333825665
1992-11-04,0.3788982199437319
1992-11-05,0.3788218004914757
1992-11-06,0.3803109164058779
1992-11-09,0.3808857023639694
1992-11-10,0.3802963798803906
1992-11-12,0.3800021033624051
1992-11-13,0.377972478962405
1992-11-16,0.37959878631653815
1992-11-17,0.3795450072252204
1992-11-18,0.3803007313537481
1992-11-19,0.38075795693651665
1992-11-20,0.3833492663994838
1992-11-23,0.3837850924776581
1992-11-24,0.3828313183272522
1992-11-25,0.38225898543302156
1992-11-27,0.382830783215483
1992-11-30,0.38254759792939347
1992-12-01,0.3775619559717363
1992-12-02,0.3778234639875958
1992-12-03,0.38098228973080517
1992-12-04,0.38181252976744545
1992-12-07,0.37991539765611876
1992-12-08,0.3795271695270432
1992-12-09,0.3804394587474744
1992-12-10,0.38015523614797725
1992-12-11,0.3808792382312805
1992-12-14,0.3796327995757571
1992-12-15,0.3799935877921724
1992-12-16,0.37989569905296416
1992-12-17,0.3800112719480787
1992-12-18,0.37900637069768917
1992-12-21,0.3790168624493775
1992-12-22,0.3789653679713582
1992-12-23,0.3776601769375845
1992-12-24,0.3798731690220864
1992-12-28,0.38067202812207923
1992-12-29,0.3816232005262343
1992-12-30,0.38432385001047786
1992-12-31,0.38531597028976056
1993-01-04,0.38277874755546343
1993-01-05,0.3827798658693848
1993-01-06,0.38316784243833035
1993-01-07,0.38348587888923485
1993-01-08,0.38400040071408387
1993-01-11,0.38464941833932464
1993-01-12,0.3799065676351992
1993-01-13,0.38081001184085433
1993-01-14,0.37997689551800845
1993-01-15,0.3814772794812829
1993-01-19,0.38310728796094984
1993-01-20,0.3830098586874623
1993-01-21,0.3789653029348111
1993-01-22,0.37871232962028384
1993-01-25,0.3795580352853987
1993-01-26,0.37979169361529375
1993-01-27,0.38001857123089494
1993-01-28,0.37796200789285656
1993-01-29,0.3776977690276334
1993-02-01,0.38207484151892446
1993-02-02,0.38443940984418895
1993-02-03,0.38129880748676565
1993-02-04,0.38169888783566636
1993-02-05,0.38158960894821586
1993-02-08,0.3796406865495656
1993-02-09,0.3800299336403512
1993-02-10,0.3806567242705274
1993-02-11,0.38199046621017113
1993-02-12,0.38106742857486825
1993-02-16,0.3808335102873466
1993-02-17,0.381263538941262
1993-02-18,0.3818995479169374
1993-02-19,0.38365717487034173
1993-02-22,0.380982863706498
1993-02-23,0.3815754051076986
1993-02-24,0.3735992120058377
1993-02-25,0.3742565083567752
1993-02-26,0.37045177734305074
1993-03-01,0.37133989687988017
1993-03-02,0.3706159773867611
1993-03-03,0.3713238962923913
1993-03-04,0.3701899747081899
1993-03-05,0.3710816278099333
1993-03-08,0.3706968991983107
1993-03-09,0.37089023599033744
1993-03-10,0.37093300611562885
1993-03-11,0.3708632219704987
1993-03-12,0.37119443407550606
1993-03-15,0.3708388394397651
1993-03-16,0.3703426758870542
1993-03-17,0.3706673686562652
1993-03-18,0.37092409416505384
1993-03-19,0.37078288657502917
1993-03-22,0.37036008056648206
1993-03-23,0.3706781292247243
1993-03-24,0.3697902978285256
1993-03-25,0.3694784758743769
1993-03-26,0.37023996524284164
1993-03-29,0.3675422933592069
1993-03-30,0.3651990775296619
1993-03-31,0.3656729048307235
1993-04-01,0.36713198950728976
1993-04-02,0.36724206226464096
1993-04-05,0.36698956303504354
1993-04-06,0.3381562800978121
1993-04-07,0.34209522664195424
1993-04-08,0.34249589436192535
1993-04-12,0.3428025860511425
1993-04-13,0.34378945664931065
1993-04-14,0.3432682628376172
1993-04-15,0.3439738303844891
1993-04-16,0.3459228719256568
1993-04-19,0.3461782832794829
1993-04-20,0.3465795132158069
1993-04-21,0.34675546375123106
1993-04-22,0.34668372447423595
1993-04-23,0.34719755442970296
1993-04-26,0.3466297260907976
1993-04-27,0.3482673407026645
1993-04-28,0.3491203609998957
1993-04-29,0.3509540680348819
1993-04-30,0.35390069525016254
1993-05-03,0.3541112407016652
1993-05-04,0.35735832201266277
1993-05-05,0.36828581172149094
1993-05-06,0.3683552807909374
1993-05-07,0.3683360028724785
1993-05-10,0.36814372726306016
1993-05-11,0.36755898295240985
1993-05-12,0.36688889480589
1993-05-13,0.367732044771598
1993-05-14,0.36797536209832776
1993-05-17,0.3691602209005214
1993-05-18,0.3706424874125978
1993-05-19,0.37105070105076177
1993-05-20,0.36945014298722895
1993-05-21,0.3718512694209362
1993-05-24,0.37154639646347365
1993-05-25,0.37205581994038306
1993-05-26,0.3723231183570433
1993-05-27,0.37375450407383276
1993-05-28,0.37350607672583636
1993-06-01,0.37378112225759125
1993-06-02,0.3748765536990893
1993-06-03,0.3754812951450416
1993-06-04,0.3765972998080271
1993-06-07,0.3756805041620775
1993-06-08,0.3735991896200199
1993-06-09,0.3734168627296704
1993-06-10,0.35727357970539964
1993-06-11,0.3550259309610521
1993-06-14,0.3563669364203709
1993-06-15,0.3552523405444064
1993-06-16,0.3551771178258685
1993-06-17,0.3577200743914845
1993-06-18,0.36037014158367314
1993-06-21,0.3613910265538182
1993-06-22,0.36115060232272106
1993-06-23,0.361522900615657
1993-06-24,0.36201153936032016
1993-06-25,0.361980905638939
1993-06-28,0.35898174141787226
1993-06-29,0.3553183932044515
1993-06-30,0.40173424854758893
1993-07-01,0.4059776822091843
1993-07-02,0.4084367780355359
1993-07-06,0.4094247181845843
1993-07-07,0.40400433865948965
1993-07-08,0.40341995015568627
1993-07-09,0.4052230162116259
1993-07-12,0.4034369770407202
1993-07-13,0.39639618807170274
1993-07-14,0.3961122206006315
1993-07-15,0.4081326879538502
1993-07-16,0.407174316095511
1993-07-19,0.4070172883896159
1993-07-20,0.40595230297819945
1993-07-21,0.4062759911263077
1993-07-22,0.3996568270067
1993-07-23,0.3936899220112624
1993-07-26,0.3932888910240145
1993-07-27,0.39166626134663046
1993-07-28,0.3927904511342046
1993-07-29,0.3933397987637311
1993-07-30,0.39326809245916167
1993-08-02,0.39372526382013256
1993-08-03,0.4132002825652412
1993-08-04,0.41961104260164256
1993-08-05,0.4192155948635498
1993-08-06,0.4180504130943342
1993-08-09,0.41863860523041224
1993-08-10,0.4197043153511217
1993-08-11,0.41542732460022896
1993-08-12,0.4140545313486205
1993-08-13,0.4114245686399818
1993-08-16,0.41237965165603335
1993-08-17,0.41392674361794735
1993-08-18,0.42076835589638306
1993-08-19,0.4221547934995304
1993-08-20,0.42099302784694764
1993-08-23,0.42069269353708655
1993-08-24,0.41904980011557597
1993-08-25,0.4188351571568338
1993-08-26,0.4194443120062876
1993-08-27,0.4211264830139733
1993-08-30,0.4217911482955204
1993-08-31,0.4197520018892333
1993-09-01,0.4196501387112143
1993-09-02,0.41978626570789707
1993-09-03,0.41956986599743423
1993-09-07,0.4176229803298962
1993-09-08,0.4187997299924227
1993-09-09,0.41938703855491305
1993-09-10,0.42022288733353613
1993-09-13,0.42091769800808093
1993-09-14,0.4235910877196552
1993-09-15,0.4243401865995964
1993-09-16,0.42459454902918564
1993-09-17,0.42487931722515626
1993-09-20,0.4247336386086032
1993-09-21,0.42512768600422046
1993-09-22,0.42398165758743295
1993-09-23,0.42240153814841574
1993-09-24,0.4213090315279654
1993-09-27,0.42120619873694115
1993-09-28,0.42118490371705
1993-09-29,0.4147881047251429
1993-09-30,0.4118559004533589
1993-10-01,0.4137958203650486
1993-10-04,0.4215963926393319
1993-10-05,0.4219875379761946
1993-10-06,0.4230794528037864
1993-10-07,0.42337952694036807
1993-10-08,0.4324321725578467
1993-10-12,0.43291368220958015
1993-10-13,0.4332044502771042
1993-10-14,0.43377655735682147
1993-10-15,0.43533387933064904
1993-10-18,0.43252976356979644
1993-10-19,0.433029015972956
1993-10-20,0.43248416573219484
1993-10-21,0.4322546698673936
1993-10-22,0.4329878682644837
1993-10-25,0.4336019122988501
1993-10-26,0.4463582597439466
1993-10-27,0.4457503009117886
1993-10-28,0.4453463495509581
1993-10-29,0.44665167991730953
1993-11-01,0.4477089839513941
1993-11-02,0.45756878820734564
1993-11-03,0.45763947950769673
1993-11-04,0.45747715885037216
1993-11-05,0.45911471689394234
1993-11-08,0.4568089337784473
1993-11-09,0.4563353759033579
1993-11-10,0.4535899825981765
1993-11-12,0.44983621995872
1993-11-15,0.45059087989524477
1993-11-16,0.45139462962693
1993-11-17,0.4513194470812748
1993-11-18,0.45152016312809906
1993-11-19,0.4523063916234421
1993-11-22,0.4545043179859203
1993-11-23,0.455875811500743
1993-11-24,0.4551283088868432
1993-11-26,0.4547585944218252
1993-11-29,0.45535558769723217
1993-11-30,0.4554646819042025
1993-12-01,0.45398049549859093
1993-12-02,0.4535972755752074
1993-12-03,0.4535861754850755
1993-12-06,0.45026486189920334
1993-12-07,0.4541860482596561
1993-12-08,0.457874951299604
1993-12-09,0.45899357022218745
1993-12-10,0.45982682780648976
1993-12-13,0.46107655275038834
1993-12-14,0.4612055601971573
1993-12-15,0.4636032081704747
1993-12-16,0.46399014347400924
1993-12-17,0.46308002398591613
1993-12-20,0.46393632069605767
1993-12-21,0.46391857465730696
1993-12-22,0.46365967345182096
1993-12-23,0.46404589633245347
1993-12-27,0.4627919617706343
1993-12-28,0.4586849948681469
1993-12-29,0.4580325933332418
1993-12-30,0.45687933126592895
1993-12-31,0.45802502791736605
1994-01-03,0.45693528342856166
1994-01-04,0.45792322601182944
1994-01-05,0.45779921349290814
1994-01-06,0.46215825487003653
1994-01-07,0.4621078972505434
1994-01-10,0.46202965742299146
1994-01-11,0.4596678014480966
1994-01-12,0.4602706032981985
1994-01-13,0.459649720308421
1994-01-14,0.4598736675471661
1994-01-18,0.4600997592339337
1994-01-19,0.46388409299871125
1994-01-20,0.46407482082934676
1994-01-21,0.4651542935707974
1994-01-24,0.4651954242326372
1994-01-25,0.46383716581200246
1994-01-26,0.4634386735008384
1994-01-27,0.46164608121302897
1994-01-28,0.46118675388186153
1994-01-31,0.4631444519372147
1994-02-01,0.463821798576398
1994-02-02,0.4639089540210717
1994-02-03,0.46609979393480566
1994-02-04,0.4657555407258453
1994-02-07,0.4670414301681891
1994-02-08,0.4670814520554185
1994-02-09,0.4641460194910945
1994-02-10,0.46193959655233746
1994-02-11,0.46088202245151755
1994-02-14,0.4606200611713486
1994-02-15,0.460454295994379
1994-02-16,0.4594046555846638
1994-02-17,0.4593425941979833
1994-02-18,0.45839438226758644
1994-02-22,0.46072125517367374
1994-02-23,0.4593994910635645
1994-02-24,0.4626914375204064
1994-02-25,0.46397705872679657
1994-02-28,0.45960140114273096
1994-03-01,0.4593690008822805
1994-03-02,0.4485918306650918
1994-03-03,0.44188348475187433
1994-03-04,0.4446064116456285
1994-03-07,0.4401834484451767
1994-03-08,0.43281778717007297
1994-03-09,0.4323790749246914
1994-03-10,0.43391504523346713
1994-03-11,0.4307966969892221
1994-03-14,0.4330490962891179
1994-03-15,0.43030159453108185
1994-03-16,0.42987508285657733
1994-03-17,0.4290409295466016
1994-03-18,0.428323992013715
1994-03-21,0.42654250030350427
1994-03-22,0.42443094838633166
1994-03-23,0.4240865418770159
1994-03-24,0.4220743357410648
1994-03-25,0.4215786903431515
1994-03-28,0.42096373411970556
1994-03-29,0.42057038693474424
1994-03-30,0.4177248200544677
1994-03-31,0.4172768542441304
1994-04-04,0.41359042087768383
