date,var_1 Yr,var_10 Yr,var_2 Yr,var_3 Mo,var_5 Yr,var_6 Mo
1991-01-07,0.0005573610369322,0.0006099905542994,0.0004063003490657,0.0004192205656398,0.0002818349636712,0.0004928711966637
1991-01-08,0.0005571870670983,0.0006116972443187,0.0004073653053989,0.0004192451129291,0.0002817394177207,0.0004928813890445
1991-01-09,0.000557238470314,0.0006205779309011,0.0004066829700779,0.0004193160839723,0.0002813867539072,0.0004926845867608
1991-01-10,0.0005583134122181,0.000628522675043,0.0004070872041844,0.0004165500124136,0.0002804230241008,0.0004903036785238
1991-01-11,0.0005589695700042,0.0006280037715828,0.0004071436459697,0.0004158910227222,0.0002851721096629,0.0004929241108666
1991-01-14,0.0005610312134432,0.0006264765376214,0.0004089291258401,0.0004152975459973,0.0002857278050182,0.0004928093754707
1991-01-15,0.000561583958428,0.0006261488214994,0.0004088302126093,0.0004149939432138,0.0002861590467303,0.0004928180447902
1991-01-16,0.0005672678206507,0.0006293768090569,0.000406251718498,0.0004158787634926,0.000287830938091,0.0004926323143631
1991-01-17,0.0005644450134264,0.0006247454784263,0.0004021441268468,0.0004161193868763,0.0002896430687036,0.000492621672549
1991-01-18,0.0005555707169014,0.0006260688894181,0.000400579755155,0.0004161541733466,0.0002891981508864,0.0004939497229727
1991-01-22,0.0005554801996254,0.0006299138446758,0.0003996791223946,0.0004158363523293,0.0002888533606461,0.0004940495713078
1991-01-23,0.0005557455199191,0.0006242479036701,0.0003994691139065,0.0004061237936793,0.0002892292992795,0.0004934796527687
1991-01-24,0.0005606917835718,0.000620610640628,0.0003995863341636,0.0004078248179401,0.000295106450297,0.0004926328301159
1991-01-25,0.0005599984362916,0.0006228366709857,0.0003986717175623,0.0004083137166949,0.0002964680305872,0.0004896569445436
1991-01-28,0.0005603815987386,0.0006226942473264,0.0003998277160002,0.0004083182387048,0.0002969083626534,0.0004886546836463
1991-01-29,0.0005628621027636,0.0006309814712994,0.0003996449626097,0.0004089748707455,0.0002938474358298,0.000488509768485
1991-01-30,0.0005630608514834,0.0006324535509854,0.0003996181492628,0.000409058473911,0.0002931102176831,0.0004893542074681
1991-01-31,0.0005637888394599,0.0006323087744033,0.0003990102918631,0.0004089793706991,0.0002928561644684,0.0004884026077108
1991-02-01,0.0005646891321259,0.0006322407890597,0.0003978019707447,0.0004006522936745,0.000292001648868,0.0004863897018073
